Original POI ID,Original Avg Pre Pre Open,Original Avg Pre Open,Original Avg Post Open,POI ID,Zip_Code,Group,Station,Open Date,City,OriginalNewCity,Similar New City,Avg Pre Pre Open,Avg Pre Open,Avg Post Open,Original Station Name,Original City,6 Months Before Original POI Open Date,3 Months Before Original POI Open Date,3 Months After Original POI Open Date,size_group,DiD1,DiD2,DiD,DiD3,DiD4,DiD5,difference,orig_latitude,orig_longitude,sim_latitude,sim_longitude,ev_latitude,ev_longitude,ev_level2,ev_dcfc,ev_type,Original POI Open Date,Original POI Open Year,Distance(m),distance_group
venue:8916218ff54fe70171a946b2,3.630434783,7.630434783,10.20879121,venue:625858c1a1751705efc3e366,10028,Apparel,NYC Parking 155 East 76th Street Garage Corp.,8/22/2023,Manhattan,Manhattan,Manhattan,12.48913043,9.826086957,8.318681319,DSL Marketing and Energy Icon Parking,Manhattan,3/15/2022,6/15/2022,12/15/2022,0-50,2.578356426,-1.507405638,4.085762064,4.0,-2.663043478,6.663043478,6.663043478,40.76287842,-73.97525024,40.7754631,-73.95671844,40.761698,-73.978338,4,0,level2,9/15/2022,2022,291.8190260714214,200-300m
venue:ba73c9c8e75026b47250cc50,51.84782609,44.44565217,47.27472527,venue:62611333a17517717756bb71,10033,Apparel,The Bridge Towers 7,11/3/2023,Manhattan,Manhattan,Manhattan,22.9673913,11.94565217,11.71428571,GMC 127 East 83rd,Manhattan,3/30/2022,6/30/2022,12/30/2022,0-50,2.829073101,-0.23136646,3.06043956,-7.402173913,-11.02173913,3.619565217,3.619565217,40.77777481,-73.95433044,40.84577942,-73.93827057,40.777932,-73.957152,4,0,level2,9/30/2022,2022,238.8265054231288,200-300m
venue:5368ca7115df9499329730c1,154.6777778,127.7032967,155.2065217,venue:5f892a0270e59fea318d3284,10033,Apparel,The Bridge Towers 7,11/3/2023,Manhattan,Manhattan,Manhattan,167.7,158.5054945,177.9347826,Icon Parking - Claridge 87 Parking,Manhattan,1/24/2022,4/24/2022,10/24/2022,100-200,27.50322504,19.4292881,8.073936933,-26.97448107,-9.194505495,-17.77997558,17.77997558,40.77932358,-73.95032501,40.84993362,-73.93296814,40.7796871,-73.952595,1,0,level2,7/24/2022,2022,195.8271516226915,100-200m
venue:625858c1a1751705efc3e366,6.655555556,13.3956044,9.336956522,venue:62611333a17517717756bb71,10033,Apparel,The Bridge Towers 7,11/3/2023,Manhattan,Manhattan,Manhattan,13.37777778,20.96703297,11.0326087,165 E 77 ST Garage,Manhattan,1/27/2022,4/27/2022,10/27/2022,0-50,-4.058647874,-9.934424271,5.875776398,6.74004884,7.589255189,-0.849206349,0.849206349,40.7754631,-73.95671844,40.84577942,-73.93827057,40.773528,-73.959538,1,0,level2,7/27/2022,2022,320.6824958565189,300-400m
venue:65cc4760a913ac003be89de3,90.67777778,84.34782609,82.73913043,venue:585822637913fc4ef13e4646,10028,Beauty & Spa,305 East 80th Street,4/25/2022,Manhattan,Manhattan,Manhattan,91.44444444,88.94565217,73.89130435,The Veneto,Manhattan,12/21/2018,3/21/2019,9/21/2019,50-100,-1.608695652,-15.05434783,13.44565217,-6.329951691,-2.498792271,-3.83115942,3.83115942,40.75605392,-73.96881866,40.77447891,-73.9513855,40.756766,-73.967481,2,0,level2,6/21/2019,2019,137.88552444114765,100-200m
venue:65cc524c610d1e0337d3d0d9,6.455555556,9.847826087,9.293478261,venue:13dde684be50550553b383f6,10128,Beauty & Spa,231 E 94th Street,5/23/2022,Manhattan,Manhattan,Manhattan,7.433333333,10.84782609,6.239130435,The Veneto,Manhattan,12/21/2018,3/21/2019,9/21/2019,0-50,-0.554347826,-4.608695652,4.054347826,3.392270531,3.414492754,-0.022222222,0.022222222,40.756073,-73.9671936,40.78307343,-73.95153046,40.756766,-73.967481,2,0,level2,6/21/2019,2019,80.6931931086921,0-100m
venue:ecd659b7695fc607b4fe4fbc,39.37078652,26.81521739,43.58695652,venue:7074e4dbe6aca1faec7cbca1,10022,Beauty & Spa,449 East 49th Street,2/8/2022,Manhattan,Manhattan,Manhattan,30.71910112,25.85869565,29.98913043,528 W 162nd Garage-PARK-it - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,16.77173913,4.130434783,12.64130435,-12.55556913,-4.860405471,-7.695163654,7.695163654,40.83682632,-73.94338989,40.75430679,-73.96645355,40.836588,-73.941328,4,0,level2,8/28/2019,2019,175.90722904670616,100-200m
venue:6603b0417f6471288970c33a,6.719101124,11.23913043,2.054347826,venue:e3a28ec5f769596ccfea5239,10028,Beauty & Spa,110 East End Ave,4/4/2022,Manhattan,Manhattan,Manhattan,19.58426966,23.38043478,20.04347826,528 W 162nd Garage-PARK-it - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,-9.184782609,-3.336956522,-5.847826087,4.520029311,3.79616512,0.723864191,0.723864191,40.83699799,-73.93870544,40.77724838,-73.94878387,40.836588,-73.941328,4,0,level2,8/28/2019,2019,225.8301856795434,200-300m
venue:959f3c557ecc5fe58661e7cd,17.04494382,18.02173913,9.47826087,venue:65c46d0387d0d9072716f448,10065,Beauty & Spa,498 E 67th St,8/21/2021,Manhattan,Manhattan,Manhattan,0.0,1.217391304,5.326086957,528 W 162nd Garage-PARK-it - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,-8.543478261,4.108695652,-12.65217391,0.97679531,1.217391304,-0.240595994,0.240595994,40.83508301,-73.94465637,40.76249313,-73.95955658,40.836588,-73.941328,4,0,level2,8/28/2019,2019,326.71086221180707,300-400m
venue:b0790b0a94ba89b1dcda09c7,4.157303371,3.456521739,1.97826087,venue:9beaf3e13c597619d26fbb6c,10010,Beauty & Spa,LIN-DAN RICK,2/4/2022,Manhattan,Manhattan,Manhattan,6.325842697,5.173913043,6.77173913,4320 Broadway-PARK-it - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,-1.47826087,1.597826087,-3.076086957,-0.700781632,-1.151929653,0.451148021,0.451148021,40.85187149,-73.93512726,40.73587036,-73.97978973,40.852461,-73.934084,4,0,level2,8/28/2019,2019,109.6567481123593,100-200m
venue:64a3e988c4acf08973eb2e68,45.89130435,26.56666667,33.18681319,venue:a2a6c139105b451efdf054b5,10011,Beauty & Spa,COM1-1 COM1-2,10/14/2023,Manhattan,Manhattan,Manhattan,49.98913043,29.63333333,32.83516484,Icon Parking 202 E 18th Street - Tesla Destination,Manhattan,9/30/2018,12/31/2018,6/30/2019,0-50,6.62014652,3.201831502,3.418315018,-19.32463768,-20.3557971,1.03115942,1.03115942,40.73261642,-73.98812103,40.74489975,-74.00215149,40.735496,-73.985024,2,0,level2,3/31/2019,2019,413.15497133794236,300-400m
venue:d1bf39415d71832ac54f1e15,28.34782609,27.7,23.21978022,venue:9beaf3e13c597619d26fbb6c,10010,Beauty & Spa,LIN-DAN RICK,2/4/2022,Manhattan,Manhattan,Manhattan,5.141304348,5.011111111,7.032967033,Icon Parking 175 W 90th Street - Tesla Destination,Manhattan,9/30/2018,12/31/2018,6/30/2019,0-50,-4.48021978,2.021855922,-6.502075702,-0.647826087,-0.130193237,-0.51763285,0.51763285,40.78875732,-73.97479248,40.73587036,-73.97978973,40.790046,-73.972531,4,0,level2,3/31/2019,2019,238.56412159915394,200-300m
venue:dd65f3b75f44da464fa946d5,31.55555556,28.12087912,37.66304348,venue:392369b1693846ab2507deb7,10007,Beauty & Spa,Heritage Trinity Commons SPE LLC,1/17/2023,Manhattan,Manhattan,Manhattan,25.16666667,23.01098901,26.35869565,165 E 77 ST Garage,Manhattan,1/27/2022,4/27/2022,10/27/2022,0-50,9.542164357,3.347706641,6.194457716,-3.434676435,-2.155677656,-1.278998779,1.278998779,40.77169037,-73.9588623,40.71562576,-74.00715637,40.773528,-73.959538,1,0,level2,7/27/2022,2022,211.8911436274794,200-300m
venue:d5c081451d700803366119ca,64.40449438,52.07608696,53.73913043,venue:585822637913fc4ef13e4646,10028,Beauty & Spa,305 East 80th Street,4/25/2022,Manhattan,Manhattan,Manhattan,85.08988764,75.34782609,97.67391304,300 W 135 St - Little Man Parking - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,50-100,1.663043478,22.32608696,-20.66304348,-12.32840743,-9.742061553,-2.586345872,2.586345872,40.8143425,-73.94400024,40.77447891,-73.9513855,40.816777,-73.947435,4,0,level2,8/28/2019,2019,396.31737428544636,300-400m
venue:dfdebaadab75e9a409cabefe,18.60674157,15.68478261,12.06521739,venue:392369b1693846ab2507deb7,10007,Beauty & Spa,Heritage Trinity Commons SPE LLC,1/17/2023,Manhattan,Manhattan,Manhattan,38.98876404,36.41304348,57.65217391,300 W 135 St - Little Man Parking - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,-3.619565217,21.23913043,-24.85869565,-2.921958964,-2.575720567,-0.346238398,0.346238398,40.81479263,-73.94367218,40.71562576,-74.00715637,40.816777,-73.947435,4,0,level2,8/28/2019,2019,386.45177505983577,300-400m
venue:c8f1fd83af4011ffc00b1d8c,21.15730337,19.25,29.0,venue:bb97b9d26ea75edb08c2cf77,10022,Beauty & Spa,GMC 400 East 56th Street,7/2/2020,Manhattan,Manhattan,Manhattan,16.12359551,14.23913043,24.82608696,300 W 135 St - Little Man Parking - Tesla Destination,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,9.75,10.58695652,-0.836956522,-1.907303371,-1.884465071,-0.0228383,0.0228383,40.81580734,-73.94390106,40.75912476,-73.96202087,40.816777,-73.947435,4,0,level2,8/28/2019,2019,317.0019754624954,300-400m
venue:65d5833c266c453e387ca7fb,20.62637363,6.456521739,2.586956522,venue:2e325156eb04105c999b5677,10128,Beauty & Spa,110 East End Ave,4/4/2022,Manhattan,Manhattan,Manhattan,23.48351648,8.858695652,5.152173913,MP 102 LLC MP 102 LLC,Manhattan,12/12/2019,3/12/2020,9/12/2020,0-50,-3.869565217,-3.706521739,-0.163043478,-14.16985189,-14.62482083,0.454968944,0.454968944,40.78847504,-73.9535675,40.77727509,-73.9486084,40.791267,-73.952039,2,0,level2,6/12/2020,2020,335.8155566625117,300-400m
venue:13dde684be50550553b383f6,0.0,5.584269663,0.989130435,venue:dd65f3b75f44da464fa946d5,10021,Beauty & Spa,182 E 73rd St.,12/6/2022,Manhattan,Manhattan,Manhattan,25.94565217,30.98876404,25.30434783,231 E 94th Street,Manhattan,11/23/2021,2/23/2022,8/23/2022,0-50,-4.595139228,-5.684416219,1.089276991,5.584269663,5.043111871,0.541157792,0.541157792,40.78307343,-73.95153046,40.77169037,-73.9588623,40.78351,-73.94888,4,0,level2,5/23/2022,2022,228.9183340767035,200-300m
venue:bb97b9d26ea75edb08c2cf77,37.36956522,28.76086957,32.20224719,venue:a2a6c139105b451efdf054b5,10011,Beauty & Spa,COM1-1 COM1-2,10/14/2023,Manhattan,Manhattan,Manhattan,32.10869565,24.98913043,29.64044944,435 E. 55th St.,Manhattan,8/7/2021,11/7/2021,5/7/2022,0-50,3.441377626,4.651319003,-1.209941378,-8.608695652,-7.119565217,-1.489130435,1.489130435,40.75912476,-73.96202087,40.74489975,-74.00215149,40.75657,-73.96226,4,0,level2,2/7/2022,2022,284.4218333310835,200-300m
venue:f06a11a880184ac3c7cc8b34,22.61797753,27.44565217,1.989130435,venue:e3a28ec5f769596ccfea5239,10028,Beauty & Spa,110 East End Ave,4/4/2022,Manhattan,Manhattan,Manhattan,19.58426966,23.38043478,20.04347826,Discover 97 Parking LLC,Manhattan,2/28/2019,5/28/2019,11/28/2019,0-50,-25.45652174,-3.336956522,-22.11956522,4.827674646,3.79616512,1.031509526,1.031509526,40.79387283,-73.97094727,40.77724838,-73.94878387,40.793416,-73.967719,2,0,level2,8/28/2019,2019,277.1391991113966,200-300m
venue:65c46d0387d0d9072716f448,1.685393258,1.576086957,0.391304348,venue:65db3bbe266c45e9afa6c1ce,10021,Beauty & Spa,181 E 73rd Street,5/20/2022,Manhattan,Manhattan,Manhattan,0.0,0.0,0.0,498 E 67th St,Manhattan,2/21/2021,5/21/2021,11/21/2021,0-50,-1.184782609,0.0,-1.184782609,-0.109306302,0.0,-0.109306302,0.109306302,40.76249313,-73.95955658,40.77145386,-73.96173096,40.763723,-73.956354,2,0,level2,8/21/2021,2021,302.94514031753505,300-400m
venue:9beaf3e13c597619d26fbb6c,4.010869565,2.836956522,0.292134831,venue:fc5df707aca548f0cf91a595,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,44.39130435,43.40217391,62.19101124,LIN-DAN MORTY,Manhattan,8/4/2021,11/4/2021,5/4/2022,0-50,-2.54482169,18.78883732,-21.33365901,-1.173913043,-0.989130435,-0.184782609,0.184782609,40.73587036,-73.97978973,40.71577072,-74.00776672,40.736161,-73.980267,2,0,level2,2/4/2022,2022,51.642890053729126,0-100m
venue:62611333a17517717756bb72,34.60869565,41.58426966,37.9673913,venue:f28d1fc63c19b52081226729,10128,Beauty & Spa,Central Parking - 115 E 87th St,10/17/2022,Manhattan,Manhattan,Manhattan,28.67391304,34.08988764,27.88043478,Bridge Towers Location 1,Manhattan,11/18/2021,2/18/2022,8/18/2022,0-50,-3.616878359,-6.209452858,2.592574499,6.975574011,5.415974597,1.559599414,1.559599414,40.84568787,-73.93830872,40.78035355,-73.95252991,40.848202,-73.935857,2,0,level2,5/18/2022,2022,347.41507266301755,300-400m
venue:b710df78a2a3cedb1b779b85,19.07608696,25.30769231,26.32222222,venue:62611333a17517717756bb72,10033,Beauty & Spa,Bridge Towers Location 2,11/3/2023,Manhattan,Manhattan,Manhattan,33.44565217,40.96703297,43.65555556,182 E 73rd St.,Manhattan,6/6/2022,9/6/2022,3/6/2023,0-50,1.014529915,2.688522589,-1.673992674,6.231605351,7.521380793,-1.289775442,1.289775442,40.76976013,-73.96243286,40.84568787,-73.93830872,40.77049,-73.96077,4,0,level2,12/6/2022,2022,162.107121386468,100-200m
venue:7074e4dbe6aca1faec7cbca1,12.66304348,8.5,13.15730337,venue:63b5b49bba4b1506d0b7e857,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,22.86956522,19.11956522,31.53932584,449 East 49th Street,Manhattan,8/8/2021,11/8/2021,5/8/2022,0-50,4.657303371,12.41976063,-7.762457255,-4.163043478,-3.75,-0.413043478,0.413043478,40.75430679,-73.96645355,40.71660614,-74.00802612,40.75267,-73.96482,6,0,level2,2/8/2022,2022,228.18490573554533,200-300m
venue:2e325156eb04105c999b5677,14.82608696,28.17777778,18.84615385,venue:63b5b49bba4b1506d0b7e857,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,16.98913043,29.72222222,41.18681319,110 East End Ave,Manhattan,10/4/2021,1/4/2022,7/4/2022,0-50,-9.331623932,11.46459096,-20.7962149,13.35169082,12.73309179,0.618599034,0.618599034,40.77727509,-73.9486084,40.71660614,-74.00802612,40.77447,-73.94599,4,0,level2,4/4/2022,2022,381.96241334958665,300-400m
venue:e3a28ec5f769596ccfea5239,23.44565217,44.4,72.21978022,venue:63b5b49bba4b1506d0b7e857,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,16.98913043,29.72222222,41.18681319,110 East End Ave,Manhattan,10/4/2021,1/4/2022,7/4/2022,0-50,27.81978022,11.46459096,16.35518926,20.95434783,12.73309179,8.221256039,8.221256039,40.77724838,-73.94878387,40.71660614,-74.00802612,40.77447,-73.94599,4,0,level2,4/4/2022,2022,388.3610473859264,300-400m
venue:585822637913fc4ef13e4646,83.9673913,77.43333333,82.04395604,venue:8c8b10839983cc89425e056a,10021,Beauty & Spa,182 E 73rd St.,12/6/2022,Manhattan,Manhattan,Manhattan,95.73913043,84.25555556,111.4835165,305 East 80th Street,Manhattan,10/25/2021,1/25/2022,7/25/2022,50-100,4.610622711,27.22796093,-22.61733822,-6.534057971,-11.48357488,4.949516908,4.949516908,40.77447891,-73.9513855,40.77224731,-73.95799255,40.77397,-73.9539,4,0,level2,4/25/2022,2022,219.6722179214338,200-300m
venue:65db3bbe266c45e9afa6c1ce,0.0,28.13186813,16.44565217,venue:a2a6c139105b451efdf054b5,10011,Beauty & Spa,COM1-1 COM1-2,10/14/2023,Manhattan,Manhattan,Manhattan,24.42222222,36.25274725,50.84782609,165 E 77 ST Garage,Manhattan,1/27/2022,4/27/2022,10/27/2022,0-50,-11.68621596,14.59507883,-26.28129479,28.13186813,11.83052503,16.3013431,16.3013431,40.77145386,-73.96173096,40.74489975,-74.00215149,40.773528,-73.959538,1,0,level2,7/27/2022,2022,295.5148749178353,200-300m
venue:d625bce67a08c89b89f10d6c,4.566666667,3.739130435,3.467391304,venue:e30fa2b80e176ca083258f85,10023,Beauty & Spa,Highrise Parking,10/17/2022,Manhattan,Manhattan,Manhattan,33.23333333,34.22826087,36.77173913,191 East 71st Street,Manhattan,12/23/2021,3/23/2022,9/23/2022,0-50,-0.27173913,2.543478261,-2.815217391,-0.827536232,0.994927536,-1.822463768,1.822463768,40.76660919,-73.96022034,40.7759285,-73.979599,40.76945,-73.96154,4,0,level2,6/23/2022,2022,334.5676873119825,300-400m
venue:6089506213a0001a75f65da6,74.1,89.2967033,89.14130435,venue:837442728d76af2e8aa69d90,10128,Beauty & Spa,Central Parking - 115 E 87th St,10/17/2022,Manhattan,Manhattan,Manhattan,36.24444444,52.12087912,42.92391304,Lincoln Square Garage,Manhattan,1/10/2022,4/10/2022,10/10/2022,50-100,-0.155398949,-9.196966077,9.041567129,15.1967033,15.87643468,-0.67973138,0.67973138,40.77412415,-73.98156738,40.78050232,-73.95307159,40.776152,-73.98282,1,0,level2,7/10/2022,2022,248.78454994664702,200-300m
venue:e30fa2b80e176ca083258f85,39.20879121,37.36956522,34.59782609,venue:65db3bbe266c45e9afa6c1ce,10021,Beauty & Spa,NYC Parking 155 East 76th Street Garage Corp.,8/22/2023,Manhattan,Manhattan,Manhattan,22.83516484,20.44565217,24.06521739,Highrise Parking,Manhattan,4/17/2022,7/17/2022,1/17/2023,0-50,-2.77173913,3.619565217,-6.391304348,-1.839225991,-2.389512661,0.55028667,0.55028667,40.7759285,-73.979599,40.77145386,-73.96173096,40.777905,-73.982299,1,0,level2,10/17/2022,2022,316.4290916705743,300-400m
venue:64dc814f9f4937071cea50aa,59.83146067,46.58695652,53.40217391,venue:62611333a17517717756bb72,10033,Beauty & Spa,Bridge Towers Location 2,11/3/2023,Manhattan,Manhattan,Manhattan,41.58426966,37.65217391,41.2173913,92746 CHARGEPOINT 2,Manhattan,2/18/2022,5/18/2022,11/18/2022,0-50,6.815217391,3.565217391,3.25,-13.24450415,-3.93209575,-9.312408403,9.312408403,40.76459885,-73.96170044,40.84568787,-73.93830872,40.764945,-73.960624,2,0,level2,8/18/2022,2022,98.68224927157318,0-100m
venue:65867de36a1cf070d3268a49,25.80898876,30.26086957,34.43478261,venue:a2a6c139105b451efdf054b5,10011,Beauty & Spa,COM1-1 COM1-2,10/14/2023,Manhattan,Manhattan,Manhattan,28.92134831,33.98913043,60.56521739,92746 CHARGEPOINT 2,Manhattan,2/18/2022,5/18/2022,11/18/2022,0-50,4.173913043,26.57608696,-22.40217391,4.451880801,5.06778212,-0.615901319,0.615901319,40.76579666,-73.96380615,40.74489975,-74.00215149,40.764945,-73.960624,2,0,level2,8/18/2022,2022,284.83769546298385,200-300m
venue:f42b22c36283844189b9fce5,52.88888889,61.62637363,72.26086957,venue:fc5df707aca548f0cf91a595,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,59.93333333,63.79120879,59.92391304,Icon Parking - Claridge 87 Parking,Manhattan,1/24/2022,4/24/2022,10/24/2022,50-100,10.63449594,-3.867295748,14.50179169,8.737484737,3.857875458,4.87960928,4.87960928,40.780159,-73.95334625,40.71577072,-74.00776672,40.7796871,-73.952595,1,0,level2,7/24/2022,2022,82.26691149236223,0-100m
venue:837442728d76af2e8aa69d90,43.59340659,46.04347826,60.7826087,venue:392369b1693846ab2507deb7,10007,Beauty & Spa,Heritage Trinity Commons SPE LLC,1/17/2023,Manhattan,Manhattan,Manhattan,24.27472527,28.18478261,21.13043478,Central Parking - 115 E 87th St,Manhattan,4/17/2022,7/17/2022,1/17/2023,0-50,14.73913043,-7.054347826,21.79347826,2.450071667,3.910057334,-1.459985667,1.459985667,40.78050232,-73.95307159,40.71562576,-74.00715637,40.780678,-73.956269,2,0,level2,10/17/2022,2022,270.6089496768066,200-300m
venue:f28d1fc63c19b52081226729,28.76923077,40.58695652,25.45652174,venue:62611333a17517717756bb72,10033,Beauty & Spa,Bridge Towers Location 2,11/3/2023,Manhattan,Manhattan,Manhattan,34.89010989,43.80434783,36.5,Central Parking - 115 E 87th St,Manhattan,4/17/2022,7/17/2022,1/17/2023,0-50,-15.13043478,-7.304347826,-7.826086957,11.81772575,8.914237936,2.903487817,2.903487817,40.78035355,-73.95252991,40.84568787,-73.93830872,40.780678,-73.956269,2,0,level2,10/17/2022,2022,317.6800911640544,300-400m
venue:e6270057ea387b3aa069268a,9.123595506,19.34782609,12.2826087,venue:63b5b49bba4b1506d0b7e857,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,33.64044944,40.26086957,21.29347826,The Westport,Manhattan,2/3/2022,5/3/2022,11/3/2022,0-50,-7.065217391,-18.9673913,11.90217391,10.22423058,6.620420127,3.603810454,3.603810454,40.76538467,-73.99097443,40.71660614,-74.00802612,40.768211,-73.989479,1,0,level2,8/3/2022,2022,338.3064875301212,300-400m
venue:8d86d941acdb0b359ab8d81f,22.20224719,28.73913043,58.66304348,venue:63b5b49bba4b1506d0b7e857,10013,Beauty & Spa,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,33.05617978,40.26086957,20.61956522,Gramercy Plaza  - Parking Garage,Manhattan,2/4/2022,5/4/2022,11/4/2022,0-50,29.92391304,-19.64130435,49.56521739,6.536883244,7.20468979,-0.667806546,0.667806546,40.73762131,-73.99001312,40.71660614,-74.00802612,40.7362174,-73.98666508,2,0,level2,8/4/2022,2022,322.93077531762805,300-400m
venue:fc5df707aca548f0cf91a595,65.34782609,65.21111111,73.65934066,venue:62611333a17517717756bb72,10033,Beauty & Spa,Bridge Towers Location 2,11/3/2023,Manhattan,Manhattan,Manhattan,37.36956522,56.92222222,55.92307692,75 Park Place,Manhattan,10/28/2022,1/28/2023,7/28/2023,50-100,8.448229548,-0.999145299,9.447374847,-0.136714976,19.552657,-19.68937198,19.68937198,40.71577072,-74.00776672,40.84568787,-73.93830872,40.714463,-74.01098,1,0,level2,4/28/2023,2023,307.9073115877046,300-400m
venue:63b5b49bba4b1506d0b7e857,36.98913043,27.41111111,33.73626374,venue:65db3bbe266c45e9afa6c1ce,10021,Beauty & Spa,NYC Parking 155 East 76th Street Garage Corp.,8/22/2023,Manhattan,Manhattan,Manhattan,24.94565217,20.0,15.85714286,75 Park Place,Manhattan,10/28/2022,1/28/2023,7/28/2023,0-50,6.325152625,-4.142857143,10.46800977,-9.578019324,-4.945652174,-4.63236715,4.63236715,40.71660614,-74.00802612,40.77145386,-73.96173096,40.714463,-74.01098,1,0,level2,4/28/2023,2023,344.8707476117327,300-400m
venue:26c69be0427897140a8aec05,0.489130435,0.666666667,2.285714286,venue:65db3bbe266c45e9afa6c1ce,10021,Beauty & Spa,NYC Parking 155 East 76th Street Garage Corp.,8/22/2023,Manhattan,Manhattan,Manhattan,24.94565217,20.0,15.85714286,75 Park Place,Manhattan,10/28/2022,1/28/2023,7/28/2023,0-50,1.619047619,-4.142857143,5.761904762,0.177536232,-4.945652174,5.123188406,5.123188406,40.71620941,-74.00845337,40.77145386,-73.96173096,40.714463,-74.01098,1,0,level2,4/28/2023,2023,288.42565590541057,200-300m
venue:392369b1693846ab2507deb7,28.18478261,20.89130435,29.57777778,venue:62611333a17517717756bb72,10033,Beauty & Spa,Bridge Towers Location 2,11/3/2023,Manhattan,Manhattan,Manhattan,43.80434783,36.5,54.34444444,Heritage Trinity Commons SPE LLC,Manhattan,7/17/2022,10/17/2022,4/17/2023,0-50,8.68647343,17.84444444,-9.157971014,-7.293478261,-7.304347826,0.010869565,0.010869565,40.71562576,-74.00715637,40.84568787,-73.93830872,40.7127753,-74.0059728,1,0,level2,1/17/2023,2023,331.96187337350403,300-400m
venue:63d795fb9aa8dc06d2b3f1e0,104.0652174,154.8666667,194.032967,venue:63d91ec54bf1974eb1f18987,10033,Buildings and Entertainment Centers,The Bridge Towers 7,11/3/2023,Manhattan,Manhattan,Manhattan,157.5869565,139.3,136.0879121,351 E 83rd Street,Manhattan,10/19/2022,1/19/2023,7/19/2023,100-200,39.16630037,-3.212087912,42.37838828,50.80144928,-18.28695652,69.0884058,69.0884058,40.77750015,-73.9491272,40.84981918,-73.93661499,40.77533,-73.95108,4,0,level2,4/19/2023,2023,291.9842334870459,200-300m
complex:64f1b247d45b41002a38542c,506.2173913,582.9565217,916.5164835,complex:64730f9065dea208a7f9f59c,10271,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,459.7934783,511.7391304,529.2747253,DSL Marketing and Energy Icon Parking,Manhattan,3/15/2022,6/15/2022,12/15/2022,500-1000,333.5599618,17.53559484,316.0243669,76.73913043,51.94565217,24.79347826,24.79347826,40.76005554,-73.97771454,40.70830154,-74.01054382,40.761698,-73.978338,4,0,level2,9/15/2022,2022,189.83933071071849,100-200m
complex:624c4801e1d0390027411476,923.6263736,898.7608696,2146.054348,complex:6127746da8200c007628aadd,10016,Buildings and Entertainment Centers,10 East 30th St,8/10/2022,Manhattan,Manhattan,Manhattan,649.7252747,598.2391304,562.8586957,277 Park Avenue,Manhattan,4/19/2021,7/19/2021,1/19/2022,500-1000,1247.293478,-35.38043478,1282.673913,-24.86550406,-51.48614429,26.62064023,26.62064023,40.75802994,-73.97698212,40.74605179,-73.98573303,40.75519,-73.974142,20,0,level2,10/19/2021,2021,396.20578501760724,300-400m
complex:5f3fa7087afe4d6a9b025e4e,693.5978261,570.2222222,688.5494505,complex:3844c54dffe8fb65031dffc6,10016,Buildings and Entertainment Centers,Tunnel Garage,8/4/2022,Manhattan,Manhattan,Manhattan,995.2173913,932.4777778,1251.637363,Eventi Hotel,Manhattan,10/13/2021,1/13/2022,7/13/2022,500-1000,118.3272283,319.1595849,-200.8323565,-123.3756039,-62.73961353,-60.63599034,60.63599034,40.75727463,-73.98283386,40.74270248,-73.97679901,40.758681,-73.98135,1,0,level2,4/13/2022,2022,200.2279354021551,200-300m
complex:5d9d939f7afe4d6b575871d2,356.1304348,406.9444444,600.3296703,complex:64730f9065dea208a7f9f59c,10271,Buildings and Entertainment Centers,200 Liberty,9/15/2022,Manhattan,Manhattan,Manhattan,348.75,392.2111111,479.6593407,Eventi Hotel,Manhattan,10/13/2021,1/13/2022,7/13/2022,200-500,193.3852259,87.44822955,105.9369963,50.81400966,43.46111111,7.352898551,7.352898551,40.7580986,-73.9830246,40.70830154,-74.01054382,40.758681,-73.98135,1,0,level2,4/13/2022,2022,155.49445893000834,100-200m
complex:60dd80591940e0002a577e9e,386.75,381.2777778,497.2417582,complex:643512a17da50c01c1c6b967,10005,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,326.6304348,321.6222222,399.1978022,Eventi Hotel,Manhattan,10/13/2021,1/13/2022,7/13/2022,200-500,115.9639805,77.57557998,38.38840049,-5.472222222,-5.00821256,-0.464009662,0.464009662,40.75720596,-73.98082733,40.70570755,-74.01023865,40.758681,-73.98135,1,0,level2,4/13/2022,2022,169.64389176072888,100-200m
